king,y,m,d,max,min,avg,maxmax,minmin,date
성종,1469,10,19,7.0,1.0,3.739130434782609,13.0,1.0,1469-10-19
성종,1469,02,15,9.0,1.0,4.0,14.0,1.0,1469-02-15
성종,1469,01,10,10.0,1.0,4.083333333333333,16.0,1.0,1469-01-10
성종,1469,02,26,10.0,1.0,4.56,20.0,1.0,1469-02-26
성종,1469,10,23,8.0,1.0,3.0,22.0,1.0,1469-10-23
성종,1469,02,22,14.0,1.0,4.2,17.0,1.0,1469-02-22
성종,1469,10,26,9.0,1.0,3.3043478260869565,17.0,1.0,1469-10-26
성종,1469,10,27,8.0,1.0,3.5217391304347827,19.0,1.0,1469-10-27
성종,1469,05,29,8.0,2.0,4.0,15.0,1.0,1469-05-29
성종,1469,02,20,9.0,1.0,3.64,22.0,1.0,1469-02-20
성종,1469,07,11,9.0,1.0,3.739130434782609,14.0,1.0,1469-07-11
성종,1469,05,28,9.0,1.0,3.0833333333333335,10.0,1.0,1469-05-28
성종,1469,10,25,7.0,1.0,3.272727272727273,19.0,1.0,1469-10-25
성종,1469,07,10,8.0,1.0,3.44,16.0,1.0,1469-07-10
성종,1469,12,19,8.0,1.0,3.9166666666666665,10.0,1.0,1469-12-19
성종,1469,02,18,9.0,1.0,4.0,20.0,1.0,1469-02-18
성종,1469,02,21,8.0,1.0,4.5,13.0,1.0,1469-02-21
성종,1469,12,08,7.0,1.0,3.24,13.0,1.0,1469-12-08
성종,1469,10,24,12.0,1.0,3.24,21.0,1.0,1469-10-24
성종,1469,10,28,7.0,1.0,3.260869565217391,15.0,1.0,1469-10-28
성종,1469,07,12,8.0,1.0,3.1666666666666665,28.0,1.0,1469-07-12
성종,1469,05,27,15.0,1.0,3.260869565217391,15.0,1.0,1469-05-27
성종,1469,12,17,7.0,1.0,3.9130434782608696,12.0,1.0,1469-12-17
성종,1469,02,17,8.0,1.0,4.291666666666667,12.0,1.0,1469-02-17
성종,1469,09,26,8.0,1.0,3.4347826086956523,15.0,1.0,1469-09-26
성종,1469,12,30,10.0,1.0,4.16,16.0,1.0,1469-12-30
성종,1469,05,31,8.0,1.0,3.409090909090909,13.0,1.0,1469-05-31
성종,1469,03,01,7.0,1.0,3.8333333333333335,12.0,1.0,1469-03-01
성종,1469,10,14,8.0,1.0,4.0,16.0,1.0,1469-10-14
성종,1469,11,03,7.0,1.0,3.217391304347826,10.0,1.0,1469-11-03
성종,1469,07,06,13.0,1.0,3.92,18.0,1.0,1469-07-06
성종,1469,12,26,8.0,1.0,3.5,11.0,1.0,1469-12-26
성종,1469,02,12,9.0,1.0,3.92,15.0,1.0,1469-02-12
성종,1469,03,02,11.0,1.0,4.24,15.0,1.0,1469-03-02
성종,1469,07,18,8.0,1.0,3.68,23.0,1.0,1469-07-18
성종,1469,05,22,7.0,1.0,3.9130434782608696,13.0,1.0,1469-05-22
성종,1469,10,13,6.0,1.0,3.1739130434782608,15.0,1.0,1469-10-13
성종,1469,03,03,8.0,1.0,3.0833333333333335,21.0,1.0,1469-03-03
성종,1469,07,19,7.0,2.0,3.85,13.0,1.0,1469-07-19
성종,1469,10,12,8.0,1.0,3.6956521739130435,17.0,1.0,1469-10-12
성종,1469,11,04,7.0,1.0,2.7916666666666665,14.0,1.0,1469-11-04
성종,1469,06,02,10.0,1.0,3.9130434782608696,27.0,1.0,1469-06-02
성종,1469,03,04,9.0,1.0,3.48,13.0,1.0,1469-03-04
성종,1469,05,21,8.0,1.0,4.041666666666667,14.0,1.0,1469-05-21
성종,1469,11,02,6.0,1.0,2.9130434782608696,11.0,1.0,1469-11-02
성종,1469,10,31,7.0,1.0,3.090909090909091,11.0,1.0,1469-10-31
성종,1469,10,15,6.0,1.0,3.125,25.0,1.0,1469-10-15
성종,1469,07,17,10.0,1.0,3.64,16.0,1.0,1469-07-17
성종,1469,07,15,10.0,1.0,3.64,23.0,1.0,1469-07-15
성종,1469,07,08,6.0,1.0,3.25,18.0,1.0,1469-07-08
성종,1469,10,18,5.0,1.0,3.0869565217391304,13.0,1.0,1469-10-18
성종,1469,02,27,9.0,1.0,3.56,15.0,1.0,1469-02-27
성종,1469,02,14,9.0,1.0,4.458333333333333,16.0,1.0,1469-02-14
성종,1469,05,24,10.0,1.0,3.8,29.0,1.0,1469-05-24
성종,1469,10,17,7.0,1.0,3.1739130434782608,12.0,1.0,1469-10-17
성종,1469,02,28,8.0,1.0,3.375,12.0,1.0,1469-02-28
성종,1469,11,01,8.0,1.0,3.2916666666666665,11.0,1.0,1469-11-01
성종,1469,07,07,8.0,1.0,3.16,16.0,1.0,1469-07-07
성종,1469,07,16,9.0,1.0,3.142857142857143,12.0,1.0,1469-07-16
성종,1469,10,16,10.0,1.0,3.5217391304347827,18.0,1.0,1469-10-16
성종,1469,02,29,5.0,1.0,3.5,9.0,1.0,1469-02-29
성종,1469,06,01,11.0,1.0,3.84,16.0,1.0,1469-06-01
성종,1469,02,13,12.0,2.0,5.363636363636363,14.0,1.0,1469-02-13
성종,1469,12,09,7.0,1.0,3.8,19.0,1.0,1469-12-09
성종,1469,12,21,10.0,1.0,4.043478260869565,15.0,1.0,1469-12-21
성종,1469,05,23,12.0,1.0,4.7272727272727275,12.0,1.0,1469-05-23
성종,1469,11,13,9.0,1.0,4.083333333333333,27.0,1.0,1469-11-13
성종,1469,04,23,8.0,1.0,3.8636363636363638,13.0,1.0,1469-04-23
성종,1469,03,19,8.0,1.0,3.88,16.0,1.0,1469-03-19
성종,1469,11,20,9.0,1.0,3.6666666666666665,28.0,1.0,1469-11-20
성종,1469,06,07,9.0,1.0,4.48,10.0,1.0,1469-06-07
성종,1469,12,18,8.0,1.0,3.2083333333333335,13.0,1.0,1469-12-18
성종,1469,01,27,11.0,1.0,3.96,12.0,1.0,1469-01-27
성종,1469,03,30,9.0,1.0,4.217391304347826,13.0,1.0,1469-03-30
성종,1469,12,15,9.0,1.0,4.44,15.0,1.0,1469-12-15
성종,1469,09,13,8.0,1.0,3.4782608695652173,13.0,1.0,1469-09-13
성종,1469,06,27,7.0,1.0,3.3333333333333335,17.0,1.0,1469-06-27
성종,1469,08,04,9.0,1.0,3.3181818181818183,14.0,1.0,1469-08-04
성종,1469,03,31,9.0,1.0,3.44,14.0,1.0,1469-03-31
성종,1469,05,06,10.0,1.0,3.8636363636363638,12.0,1.0,1469-05-06
성종,1469,11,21,8.0,1.0,4.045454545454546,14.0,1.0,1469-11-21
성종,1469,09,12,9.0,1.0,3.347826086956522,11.0,1.0,1469-09-12
성종,1469,12,27,8.0,1.0,3.76,10.0,1.0,1469-12-27
성종,1469,01,07,8.0,1.0,3.5384615384615383,14.0,1.0,1469-01-07
성종,1469,05,07,9.0,1.0,3.9545454545454546,12.0,1.0,1469-05-07
성종,1469,06,11,8.0,1.0,3.2083333333333335,14.0,1.0,1469-06-11
성종,1469,08,03,8.0,1.0,3.24,13.0,1.0,1469-08-03
성종,1469,06,10,9.0,1.0,4.190476190476191,30.0,1.0,1469-06-10
성종,1469,06,09,8.0,1.0,3.84,14.0,1.0,1469-06-09
성종,1469,01,29,11.0,1.0,4.083333333333333,13.0,1.0,1469-01-29
성종,1469,01,04,10.0,1.0,3.6,10.0,1.0,1469-01-04
성종,1469,09,17,10.0,1.0,4.217391304347826,12.0,1.0,1469-09-17
성종,1469,01,12,8.0,1.0,3.8333333333333335,10.0,1.0,1469-01-12
성종,1469,03,27,8.0,1.0,3.782608695652174,14.0,1.0,1469-03-27
성종,1469,12,25,6.0,1.0,3.375,17.0,1.0,1469-12-25
성종,1469,08,02,9.0,1.0,3.75,13.0,1.0,1469-08-02
성종,1469,05,08,8.0,1.0,3.88,12.0,1.0,1469-05-08
성종,1469,09,16,8.0,1.0,4.35,33.0,1.0,1469-09-16
성종,1469,11,19,7.0,1.0,3.6666666666666665,22.0,1.0,1469-11-19
성종,1469,06,28,7.0,1.0,3.4782608695652173,40.0,1.0,1469-06-28
성종,1469,03,28,7.0,1.0,3.48,13.0,1.0,1469-03-28
성종,1469,01,28,10.0,1.0,4.043478260869565,11.0,1.0,1469-01-28
성종,1469,09,15,7.0,1.0,3.347826086956522,14.0,1.0,1469-09-15
성종,1469,03,29,9.0,1.0,4.625,24.0,1.0,1469-03-29
성종,1469,03,26,10.0,1.0,3.2916666666666665,14.0,1.0,1469-03-26
성종,1469,01,26,7.0,1.0,3.875,11.0,1.0,1469-01-26
성종,1469,08,05,9.0,1.0,3.130434782608696,16.0,1.0,1469-08-05
성종,1469,04,05,9.0,1.0,3.8,14.0,1.0,1469-04-05
성종,1469,08,07,8.0,1.0,3.0,35.0,1.0,1469-08-07
성종,1469,05,03,7.0,1.0,3.217391304347826,15.0,1.0,1469-05-03
성종,1469,11,24,8.0,1.0,3.5,21.0,1.0,1469-11-24
성종,1469,09,06,6.0,1.0,3.125,35.0,1.0,1469-09-06
성종,1469,12,12,9.0,1.0,3.96,14.0,1.0,1469-12-12
성종,1469,04,06,11.0,1.0,3.625,20.0,1.0,1469-04-06
성종,1469,01,23,9.0,2.0,4.0,11.0,1.0,1469-01-23
성종,1469,08,08,8.0,1.0,4.086956521739131,45.0,1.0,1469-08-08
성종,1469,09,05,9.0,1.0,3.619047619047619,11.0,1.0,1469-09-05
성종,1469,11,25,7.0,1.0,3.4782608695652173,23.0,1.0,1469-11-25
성종,1469,04,07,7.0,1.0,3.8333333333333335,17.0,1.0,1469-04-07
성종,1469,05,02,8.0,1.0,3.2083333333333335,22.0,1.0,1469-05-02
성종,1469,06,13,13.0,1.0,3.9166666666666665,17.0,1.0,1469-06-13
성종,1469,09,04,8.0,1.0,3.5416666666666665,14.0,1.0,1469-09-04
성종,1469,09,07,7.0,1.0,3.5833333333333335,13.0,1.0,1469-09-07
성종,1469,04,01,10.0,1.0,4.44,18.0,1.0,1469-04-01
성종,1469,01,24,10.0,1.0,3.608695652173913,15.0,1.0,1469-01-24
성종,1469,06,12,7.0,1.0,3.7142857142857144,15.0,1.0,1469-06-12
성종,1469,09,11,10.0,1.0,3.9130434782608696,18.0,1.0,1469-09-11
성종,1469,05,05,10.0,1.0,4.25,17.0,1.0,1469-05-05
성종,1469,04,02,10.0,1.0,4.04,16.0,1.0,1469-04-02
성종,1469,09,10,8.0,1.0,3.25,14.0,1.0,1469-09-10
성종,1469,11,22,10.0,1.0,3.625,15.0,1.0,1469-11-22
성종,1469,06,26,7.0,1.0,3.2916666666666665,28.0,1.0,1469-06-26
성종,1469,09,09,8.0,1.0,4.4,17.0,1.0,1469-09-09
성종,1469,01,25,7.0,1.0,3.5217391304347827,17.0,1.0,1469-01-25
성종,1469,04,03,12.0,2.0,4.32,14.0,1.0,1469-04-03
성종,1469,08,06,6.0,1.0,2.9166666666666665,17.0,1.0,1469-08-06
성종,1469,12,06,10.0,1.0,3.8,14.0,1.0,1469-12-06
성종,1469,05,04,8.0,1.0,3.739130434782609,19.0,1.0,1469-05-04
성종,1469,09,08,7.0,1.0,3.3043478260869565,8.0,1.0,1469-09-08
성종,1469,11,23,8.0,1.0,4.16,21.0,1.0,1469-11-23
성종,1469,04,04,11.0,1.0,4.28,15.0,1.0,1469-04-04
성종,1469,06,25,9.0,1.0,3.75,15.0,1.0,1469-06-25
성종,1469,11,18,10.0,1.0,4.391304347826087,10.0,1.0,1469-11-18
성종,1469,09,14,6.0,1.0,2.8636363636363638,13.0,1.0,1469-09-14
성종,1469,05,09,12.0,1.0,3.9545454545454546,13.0,1.0,1469-05-09
성종,1469,03,24,9.0,1.0,3.739130434782609,10.0,1.0,1469-03-24
성종,1469,01,08,9.0,1.0,4.043478260869565,13.0,1.0,1469-01-08
성종,1469,05,12,10.0,1.0,4.043478260869565,17.0,1.0,1469-05-12
성종,1469,09,19,8.0,1.0,3.739130434782609,13.0,1.0,1469-09-19
성종,1469,09,21,8.0,1.0,4.541666666666667,18.0,1.0,1469-09-21
성종,1469,01,30,11.0,1.0,3.8,11.0,1.0,1469-01-30
성종,1469,12,11,7.0,1.0,3.9166666666666665,9.0,1.0,1469-12-11
성종,1469,09,25,7.0,1.0,3.652173913043478,19.0,1.0,1469-09-25
성종,1469,09,23,7.0,1.0,3.9545454545454546,19.0,1.0,1469-09-23
성종,1469,02,01,9.0,1.0,3.9166666666666665,23.0,1.0,1469-02-01
성종,1469,03,23,8.0,1.0,3.76,14.0,1.0,1469-03-23
성종,1469,11,14,12.0,1.0,4.75,12.0,1.0,1469-11-14
성종,1469,03,21,7.0,1.0,3.0,16.0,1.0,1469-03-21
성종,1469,03,20,12.0,1.0,3.96,14.0,1.0,1469-03-20
성종,1469,06,29,7.0,1.0,3.92,24.0,1.0,1469-06-29
성종,1469,11,17,8.0,1.0,4.041666666666667,13.0,1.0,1469-11-17
성종,1469,02,02,8.0,1.0,3.869565217391304,13.0,1.0,1469-02-02
성종,1469,09,24,9.0,1.0,3.217391304347826,17.0,1.0,1469-09-24
성종,1469,02,19,10.0,1.0,3.4,12.0,1.0,1469-02-19
성종,1469,11,15,10.0,1.0,3.869565217391304,11.0,1.0,1469-11-15
성종,1469,09,18,9.0,1.0,3.4347826086956523,11.0,1.0,1469-09-18
성종,1469,07,31,6.0,1.0,3.260869565217391,23.0,1.0,1469-07-31
성종,1469,05,10,9.0,1.0,4.434782608695652,14.0,1.0,1469-05-10
성종,1469,05,11,5.0,1.0,3.090909090909091,20.0,1.0,1469-05-11
성종,1469,06,30,7.0,1.0,3.6956521739130435,12.0,1.0,1469-06-30
성종,1469,06,08,10.0,1.0,4.0,24.0,1.0,1469-06-08
성종,1469,09,22,8.0,1.0,3.9523809523809526,15.0,1.0,1469-09-22
성종,1469,07,30,7.0,1.0,3.12,26.0,1.0,1469-07-30
성종,1469,01,31,12.0,1.0,4.3478260869565215,13.0,1.0,1469-01-31
성종,1469,12,22,9.0,1.0,4.0,15.0,1.0,1469-12-22
성종,1469,09,20,8.0,1.0,4.041666666666667,15.0,1.0,1469-09-20
성종,1469,03,25,9.0,1.0,3.4782608695652173,14.0,1.0,1469-03-25
성종,1469,07,29,12.0,1.0,4.190476190476191,13.0,1.0,1469-07-29
성종,1469,08,01,7.0,1.0,3.4347826086956523,13.0,1.0,1469-08-01
성종,1469,11,16,10.0,1.0,3.5454545454545454,12.0,1.0,1469-11-16
세조,1455,12,17,4.0,1.0,1.8888888888888888,12.0,1.0,1455-12-17
세조,1455,05,25,5.0,1.0,2.5,12.0,1.0,1455-05-25
세조,1455,05,04,3.0,1.0,2.1538461538461537,19.0,1.0,1455-05-04
세조,1455,04,24,4.0,1.0,2.1666666666666665,12.0,1.0,1455-04-24
세조,1455,07,08,5.0,1.0,2.3333333333333335,18.0,1.0,1455-07-08
세조,1455,08,10,5.0,1.0,2.0833333333333335,14.0,1.0,1455-08-10
세조,1455,08,06,5.0,1.0,2.75,17.0,1.0,1455-08-06
세조,1455,07,14,4.0,1.0,2.4,15.0,1.0,1455-07-14
세조,1455,08,13,6.0,1.0,2.8333333333333335,17.0,1.0,1455-08-13
세조,1455,06,19,3.0,1.0,2.090909090909091,16.0,1.0,1455-06-19
세조,1455,07,26,10.0,1.0,3.75,26.0,1.0,1455-07-26
세조,1455,06,26,4.0,1.0,2.0833333333333335,28.0,1.0,1455-06-26
세조,1455,07,15,4.0,1.0,2.8,23.0,1.0,1455-07-15
세조,1455,05,31,4.0,1.0,2.6666666666666665,13.0,1.0,1455-05-31
세조,1455,05,11,5.0,1.0,2.1538461538461537,20.0,1.0,1455-05-11
세조,1455,12,27,4.0,1.0,2.375,10.0,1.0,1455-12-27
세조,1455,05,24,6.0,1.0,2.0,29.0,1.0,1455-05-24
세조,1455,12,14,5.0,1.0,1.9090909090909092,19.0,1.0,1455-12-14
세조,1455,08,17,4.0,1.0,2.1666666666666665,21.0,1.0,1455-08-17
세조,1455,06,06,7.0,1.0,2.6153846153846154,13.0,1.0,1455-06-06
세조,1455,06,22,6.0,1.0,3.4166666666666665,14.0,1.0,1455-06-22
세조,1455,06,15,5.0,1.0,3.090909090909091,18.0,1.0,1455-06-15
세조,1455,08,18,4.0,1.0,2.4615384615384617,13.0,1.0,1455-08-18
세조,1455,05,02,4.0,1.0,2.25,22.0,1.0,1455-05-02
세조,1455,05,12,4.0,1.0,2.4444444444444446,17.0,1.0,1455-05-12
세조,1455,05,01,5.0,1.0,2.4166666666666665,16.0,1.0,1455-05-01
세조,1455,07,10,6.0,1.0,2.5454545454545454,16.0,1.0,1455-07-10
세조,1455,05,29,8.0,1.0,2.8181818181818183,15.0,1.0,1455-05-29
세조,1455,08,08,45.0,1.0,6.636363636363637,45.0,1.0,1455-08-08
세조,1455,08,09,5.0,1.0,2.1666666666666665,15.0,1.0,1455-08-09
세조,1455,07,11,5.0,1.0,2.3636363636363638,14.0,1.0,1455-07-11
세조,1455,06,07,6.0,1.0,2.769230769230769,10.0,1.0,1455-06-07
세조,1455,07,28,7.0,1.0,3.0833333333333335,12.0,1.0,1455-07-28
세조,1455,06,13,5.0,1.0,2.8181818181818183,17.0,1.0,1455-06-13
세조,1455,12,15,6.0,1.0,2.3636363636363638,15.0,1.0,1455-12-15
세조,1455,06,24,6.0,1.0,3.090909090909091,11.0,1.0,1455-06-24
세조,1455,05,28,8.0,1.0,3.0,10.0,1.0,1455-05-28
세조,1455,07,29,10.0,1.0,3.3846153846153846,13.0,1.0,1455-07-29
세조,1455,05,13,6.0,1.0,2.8181818181818183,20.0,1.0,1455-05-13
세조,1455,05,27,4.0,1.0,2.1,15.0,1.0,1455-05-27
세조,1455,05,14,5.0,1.0,2.0,11.0,1.0,1455-05-14
세조,1455,06,12,7.0,1.0,2.4615384615384617,15.0,1.0,1455-06-12
세조,1455,06,25,8.0,1.0,3.0,15.0,1.0,1455-06-25
세조,1455,07,09,4.0,1.0,2.0833333333333335,46.0,1.0,1455-07-09
세조,1455,05,30,6.0,1.0,2.4166666666666665,17.0,1.0,1455-05-30
세조,1455,06,30,5.0,1.0,2.3076923076923075,12.0,1.0,1455-06-30
세조,1455,07,12,3.0,1.0,1.6153846153846154,28.0,1.0,1455-07-12
세조,1455,05,26,5.0,1.0,2.4545454545454546,15.0,1.0,1455-05-26
세조,1455,06,18,6.0,1.0,3.25,12.0,1.0,1455-06-18
세조,1455,08,07,7.0,1.0,2.4285714285714284,35.0,1.0,1455-08-07
세조,1455,05,03,3.0,1.0,1.9090909090909092,15.0,1.0,1455-05-03
세조,1455,07,27,9.0,1.0,2.9166666666666665,14.0,1.0,1455-07-27
세조,1455,04,28,6.0,1.0,2.6363636363636362,13.0,1.0,1455-04-28
세조,1455,07,01,6.0,1.0,2.8181818181818183,18.0,1.0,1455-07-01
세조,1455,07,13,6.0,1.0,2.1666666666666665,24.0,1.0,1455-07-13
세조,1455,07,07,4.0,1.0,2.0,16.0,1.0,1455-07-07
세조,1455,06,11,5.0,1.0,2.076923076923077,14.0,1.0,1455-06-11
세조,1455,05,05,4.0,1.0,2.7777777777777777,17.0,1.0,1455-05-05
세조,1455,04,26,7.0,1.0,2.5833333333333335,15.0,1.0,1455-04-26
세조,1455,07,03,4.0,1.0,1.875,15.0,1.0,1455-07-03
세조,1455,07,31,7.0,1.0,2.6666666666666665,23.0,1.0,1455-07-31
세조,1455,08,11,5.0,1.0,2.6923076923076925,15.0,1.0,1455-08-11
세조,1455,07,05,6.0,1.0,2.6923076923076925,26.0,1.0,1455-07-05
세조,1455,01,04,6.0,1.0,2.4166666666666665,10.0,1.0,1455-01-04
세조,1455,07,21,4.0,1.0,2.7,13.0,1.0,1455-07-21
세조,1455,08,02,8.0,1.0,2.9166666666666665,13.0,1.0,1455-08-02
세조,1455,05,20,7.0,1.0,2.923076923076923,14.0,1.0,1455-05-20
세조,1455,07,20,6.0,1.0,2.25,21.0,1.0,1455-07-20
세조,1455,04,27,4.0,1.0,2.25,18.0,1.0,1455-04-27
세조,1455,06,20,4.0,1.0,2.230769230769231,17.0,1.0,1455-06-20
세조,1455,05,07,5.0,1.0,2.3333333333333335,12.0,1.0,1455-05-07
세조,1455,08,14,5.0,1.0,2.4285714285714284,16.0,1.0,1455-08-14
세조,1455,07,24,5.0,1.0,2.75,17.0,1.0,1455-07-24
세조,1455,08,15,7.0,1.0,2.6153846153846154,14.0,1.0,1455-08-15
세조,1455,05,19,4.0,1.0,2.0,12.0,1.0,1455-05-19
세조,1455,06,16,3.0,1.0,2.1,13.0,1.0,1455-06-16
세조,1455,06,04,4.0,1.0,2.111111111111111,15.0,1.0,1455-06-04
세조,1455,06,09,5.0,1.0,2.3846153846153846,14.0,1.0,1455-06-09
세조,1455,05,09,6.0,1.0,2.1538461538461537,13.0,1.0,1455-05-09
세조,1455,05,18,5.0,1.0,2.4615384615384617,26.0,1.0,1455-05-18
세조,1455,01,01,6.0,1.0,2.25,18.0,1.0,1455-01-01
세조,1455,07,04,4.0,1.0,2.3846153846153846,22.0,1.0,1455-07-04
세조,1455,08,01,6.0,1.0,2.272727272727273,13.0,1.0,1455-08-01
세조,1455,07,22,4.0,1.0,1.9090909090909092,11.0,1.0,1455-07-22
세조,1455,07,23,3.0,1.0,1.7692307692307692,21.0,1.0,1455-07-23
세조,1455,05,17,6.0,1.0,3.0,26.0,1.0,1455-05-17
세조,1455,12,16,4.0,1.0,2.4545454545454546,11.0,1.0,1455-12-16
세조,1455,06,03,5.0,1.0,1.7692307692307692,10.0,1.0,1455-06-03
세조,1455,06,28,8.0,1.0,2.5833333333333335,40.0,1.0,1455-06-28
세조,1455,06,21,4.0,1.0,1.8333333333333333,33.0,1.0,1455-06-21
세조,1455,05,08,5.0,1.0,2.8181818181818183,12.0,1.0,1455-05-08
세조,1455,01,03,2.0,1.0,1.3,11.0,1.0,1455-01-03
세조,1455,05,16,7.0,1.0,2.727272727272727,11.0,1.0,1455-05-16
세조,1455,06,10,5.0,1.0,2.5384615384615383,30.0,1.0,1455-06-10
세조,1455,01,05,5.0,1.0,2.727272727272727,11.0,1.0,1455-01-05
세조,1455,07,17,8.0,1.0,3.3076923076923075,16.0,1.0,1455-07-17
세조,1455,07,25,8.0,1.0,2.4615384615384617,16.0,1.0,1455-07-25
세조,1455,06,01,5.0,1.0,1.8333333333333333,16.0,1.0,1455-06-01
세조,1455,12,24,5.0,1.0,2.4166666666666665,15.0,1.0,1455-12-24
세조,1455,12,18,6.0,1.0,2.1,13.0,1.0,1455-12-18
세조,1455,05,23,5.0,1.0,3.0,12.0,1.0,1455-05-23
세조,1455,04,30,6.0,1.0,2.727272727272727,14.0,1.0,1455-04-30
세조,1455,07,30,7.0,1.0,2.7142857142857144,26.0,1.0,1455-07-30
세조,1455,06,08,3.0,1.0,1.9230769230769231,24.0,1.0,1455-06-08
세조,1455,04,29,5.0,1.0,2.8181818181818183,15.0,1.0,1455-04-29
세조,1455,06,17,5.0,1.0,2.4166666666666665,13.0,1.0,1455-06-17
세조,1455,07,16,6.0,1.0,2.8333333333333335,12.0,1.0,1455-07-16
세조,1455,05,15,7.0,1.0,3.076923076923077,13.0,1.0,1455-05-15
세조,1455,12,26,3.0,1.0,1.8,11.0,1.0,1455-12-26
세조,1455,08,05,4.0,1.0,2.6666666666666665,16.0,1.0,1455-08-05
세조,1455,04,25,4.0,1.0,2.0,12.0,1.0,1455-04-25
세조,1455,08,12,6.0,1.0,3.4166666666666665,14.0,1.0,1455-08-12
세조,1455,08,16,5.0,1.0,2.6923076923076925,14.0,1.0,1455-08-16
세조,1455,07,06,6.0,1.0,3.25,18.0,1.0,1455-07-06
세조,1455,06,02,5.0,2.0,2.4545454545454546,27.0,1.0,1455-06-02
세조,1455,12,25,5.0,1.0,2.1666666666666665,17.0,1.0,1455-12-25
세조,1455,06,27,5.0,1.0,2.25,17.0,1.0,1455-06-27
세조,1455,05,21,4.0,1.0,2.1666666666666665,14.0,1.0,1455-05-21
세조,1455,07,19,4.0,1.0,2.090909090909091,13.0,1.0,1455-07-19
세조,1455,05,10,6.0,1.0,2.6666666666666665,14.0,1.0,1455-05-10
세조,1455,08,03,6.0,1.0,2.8333333333333335,13.0,1.0,1455-08-03
세조,1455,01,02,6.0,1.0,2.769230769230769,17.0,1.0,1455-01-02
세조,1455,06,29,6.0,1.0,2.4166666666666665,24.0,1.0,1455-06-29
세조,1455,05,22,5.0,1.0,2.25,13.0,1.0,1455-05-22
세조,1455,07,18,4.0,1.0,2.090909090909091,23.0,1.0,1455-07-18
세조,1455,06,23,5.0,1.0,2.3846153846153846,21.0,1.0,1455-06-23
세조,1455,06,14,5.0,1.0,2.0,19.0,1.0,1455-06-14
세조,1455,06,05,6.0,1.0,2.923076923076923,14.0,1.0,1455-06-05
세조,1455,08,04,7.0,1.0,2.769230769230769,14.0,1.0,1455-08-04
세조,1455,05,06,4.0,1.0,2.3076923076923075,12.0,1.0,1455-05-06
세조,1455,07,02,6.0,1.0,2.7,14.0,1.0,1455-07-02
세조,1455,12,05,3.0,1.0,1.9090909090909092,12.0,1.0,1455-12-05
세조,1455,09,18,11.0,1.0,3.2857142857142856,11.0,1.0,1455-09-18
세조,1455,10,24,6.0,1.0,2.909090909090909,21.0,1.0,1455-10-24
세조,1455,02,21,5.0,1.0,2.5833333333333335,13.0,1.0,1455-02-21
세조,1455,10,25,6.0,1.0,2.4615384615384617,19.0,1.0,1455-10-25
세조,1455,02,20,5.0,1.0,2.8461538461538463,22.0,1.0,1455-02-20
세조,1455,09,06,5.0,1.0,2.5,35.0,1.0,1455-09-06
세조,1455,10,26,5.0,1.0,2.9166666666666665,17.0,1.0,1455-10-26
세조,1455,04,06,7.0,1.0,2.6153846153846154,20.0,1.0,1455-04-06
세조,1455,02,19,4.0,1.0,1.8181818181818181,12.0,1.0,1455-02-19
세조,1455,10,27,5.0,1.0,3.0833333333333335,19.0,1.0,1455-10-27
세조,1455,12,12,4.0,1.0,1.6923076923076923,14.0,1.0,1455-12-12
세조,1455,12,08,4.0,1.0,2.1,13.0,1.0,1455-12-08
세조,1455,09,05,5.0,1.0,2.4166666666666665,11.0,1.0,1455-09-05
세조,1455,02,18,4.0,1.0,2.1666666666666665,20.0,1.0,1455-02-18
세조,1455,10,28,5.0,1.0,2.4166666666666665,15.0,1.0,1455-10-28
세조,1455,02,17,6.0,1.0,2.9166666666666665,12.0,1.0,1455-02-17
세조,1455,02,22,9.0,1.0,2.230769230769231,17.0,1.0,1455-02-22
세조,1455,04,05,5.0,1.0,2.1538461538461537,14.0,1.0,1455-04-05
세조,1455,09,07,4.0,1.0,1.9285714285714286,13.0,1.0,1455-09-07
세조,1455,10,23,4.0,1.0,2.4545454545454546,22.0,1.0,1455-10-23
세조,1455,04,02,5.0,1.0,2.6153846153846154,16.0,1.0,1455-04-02
세조,1455,02,27,5.0,1.0,2.6923076923076925,15.0,1.0,1455-02-27
세조,1455,10,18,8.0,1.0,3.4545454545454546,13.0,1.0,1455-10-18
세조,1455,02,26,7.0,1.0,3.8181818181818183,20.0,1.0,1455-02-26
세조,1455,09,09,4.0,1.0,2.0,17.0,1.0,1455-09-09
세조,1455,04,03,4.0,1.0,2.3846153846153846,14.0,1.0,1455-04-03
세조,1455,10,19,5.0,1.0,2.6666666666666665,13.0,1.0,1455-10-19
세조,1455,10,29,6.0,1.0,3.3333333333333335,15.0,1.0,1455-10-29
세조,1455,02,25,8.0,1.0,3.727272727272727,13.0,1.0,1455-02-25
세조,1455,10,21,4.0,1.0,2.3076923076923075,10.0,1.0,1455-10-21
세조,1455,02,24,5.0,1.0,3.0,16.0,1.0,1455-02-24
세조,1455,09,08,4.0,1.0,2.25,8.0,1.0,1455-09-08
세조,1455,04,04,5.0,1.0,2.25,15.0,1.0,1455-04-04
세조,1455,10,22,5.0,1.0,2.0833333333333335,13.0,1.0,1455-10-22
세조,1455,02,23,5.0,1.0,2.769230769230769,13.0,1.0,1455-02-23
